,Date,Round,Home Team,Away Team,Home Score,Away Score,Winner,Season
160,2001-08-24 19:40:00,21,Richmond,North Melbourne,92,88,Home,2001
161,2001-08-25 14:10:00,21,Carlton,Collingwood,130,62,Home,2001
162,2001-08-25 19:00:00,21,Western Bulldogs,Port Adelaide,73,150,Away,2001
163,2001-08-25 19:40:00,21,West Coast,Essendon,47,136,Away,2001
164,2001-08-26 14:10:00,21,Adelaide,Hawthorn,91,53,Home,2001
165,2001-08-26 14:10:00,21,Melbourne,Fremantle,114,79,Home,2001
166,2001-08-26 14:10:00,21,Geelong,Brisbane Lions,67,110,Away,2001
167,2001-08-26 14:10:00,21,Sydney,St Kilda,142,55,Home,2001
168,2001-08-31 19:40:00,22,Essendon,Richmond,83,107,Away,2001
169,2001-09-01 14:10:00,22,Carlton,Geelong,97,27,Home,2001
170,2001-09-01 19:00:00,22,Hawthorn,St Kilda,87,89,Away,2001
171,2001-09-01 19:40:00,22,Brisbane Lions,Sydney,93,62,Home,2001
172,2001-09-01 20:40:00,22,Fremantle,Adelaide,120,83,Home,2001
173,2001-09-02 13:40:00,22,North Melbourne,Collingwood,83,126,Away,2001
174,2001-09-02 14:10:00,22,Port Adelaide,West Coast,163,51,Home,2001
175,2001-09-02 14:10:00,22,Western Bulldogs,Melbourne,123,133,Away,2001
176,2001-09-07 19:45:00,23,Essendon,Richmond,113,43,Home,2001
177,2001-09-08 14:30:00,24,Carlton,Adelaide,118,50,Home,2001
178,2001-09-08 19:45:00,25,Brisbane Lions,Port Adelaide,88,56,Home,2001
179,2001-09-09 14:30:00,26,Hawthorn,Sydney,129,74,Home,2001
180,2001-09-15 14:30:00,27,Richmond,Carlton,67,56,Home,2001
181,2001-09-15 19:45:00,28,Port Adelaide,Hawthorn,69,72,Away,2001
182,2001-09-22 14:30:00,29,Essendon,Hawthorn,76,67,Home,2001
183,2001-09-22 19:45:00,30,Brisbane Lions,Richmond,136,68,Home,2001
184,2001-09-29 14:30:00,31,Essendon,Brisbane Lions,82,108,Away,2001
0,2002-03-28 18:45:00,1,Richmond,Collingwood,155,118,Home,2002
1,2002-03-30 13:10:00,1,St Kilda,Carlton,89,65,Home,2002
2,2002-03-30 18:10:00,1,Geelong,Essendon,76,126,Away,2002
3,2002-03-30 18:40:00,1,Port Adelaide,North Melbourne,73,83,Away,2002
4,2002-03-31 13:10:00,1,Sydney,Brisbane Lions,87,110,Away,2002
5,2002-03-31 14:10:00,1,Western Bulldogs,Adelaide,93,112,Away,2002
6,2002-03-31 15:40:00,1,West Coast,Fremantle,137,118,Home,2002
7,2002-04-01 14:10:00,1,Hawthorn,Melbourne,103,129,Away,2002
8,2002-04-05 19:45:00,2,Essendon,Richmond,112,60,Home,2002
9,2002-04-06 14:10:00,2,Carlton,Sydney,33,111,Away,2002
10,2002-04-06 14:10:00,2,Collingwood,West Coast,120,119,Home,2002
11,2002-04-06 19:10:00,2,North Melbourne,Western Bulldogs,110,97,Home,2002
12,2002-04-06 19:40:00,2,Adelaide,Geelong,110,79,Home,2002
13,2002-04-07 13:10:00,2,Brisbane Lions,Hawthorn,148,46,Home,2002
14,2002-04-07 14:10:00,2,Melbourne,Port Adelaide,109,82,Home,2002
15,2002-04-07 15:40:00,2,Fremantle,St Kilda,76,73,Home,2002
16,2002-04-12 19:45:00,3,Carlton,Collingwood,75,55,Home,2002
17,2002-04-13 14:10:00,3,Richmond,Melbourne,96,76,Home,2002
18,2002-04-13 14:40:00,3,Adelaide,Sydney,114,84,Home,2002
19,2002-04-13 19:10:00,3,Brisbane Lions,Essendon,117,67,Home,2002
20,2002-04-13 19:10:00,3,North Melbourne,Geelong,67,75,Away,2002
21,2002-04-14 13:10:00,3,Hawthorn,Fremantle,89,79,Home,2002
22,2002-04-14 14:10:00,3,St Kilda,Port Adelaide,56,139,Away,2002
23,2002-04-14 15:40:00,3,West Coast,Western Bulldogs,113,81,Home,2002
24,2002-04-19 19:45:00,4,Essendon,Adelaide,122,81,Home,2002
25,2002-04-20 14:10:00,4,Collingwood,Hawthorn,104,63,Home,2002
26,2002-04-20 14:10:00,4,Melbourne,West Coast,137,103,Home,2002
27,2002-04-20 18:30:00,4,Sydney,North Melbourne,103,100,Home,2002
28,2002-04-20 19:10:00,4,Western Bulldogs,Brisbane Lions,78,94,Away,2002
29,2002-04-21 13:10:00,4,Port Adelaide,Carlton,148,95,Home,2002
30,2002-04-21 14:10:00,4,Geelong,St Kilda,166,44,Home,2002
31,2002-04-21 15:40:00,4,Fremantle,Richmond,138,72,Home,2002
32,2002-04-25 14:15:00,5,Collingwood,Essendon,66,33,Home,2002
33,2002-04-26 19:45:00,5,Western Bulldogs,Melbourne,81,104,Away,2002
34,2002-04-27 14:10:00,5,Hawthorn,Richmond,125,83,Home,2002
35,2002-04-27 15:40:00,5,West Coast,Brisbane Lions,121,75,Home,2002
36,2002-04-27 19:10:00,5,St Kilda,Sydney,56,56,Draw,2002
37,2002-04-27 19:40:00,5,Adelaide,Port Adelaide,82,90,Away,2002
38,2002-04-28 13:10:00,5,Geelong,Fremantle,111,49,Home,2002
39,2002-04-28 14:10:00,5,Carlton,North Melbourne,112,131,Away,2002
40,2002-05-03 19:45:00,6,St Kilda,Collingwood,28,111,Away,2002
41,2002-05-04 14:10:00,6,North Melbourne,Hawthorn,87,155,Away,2002
42,2002-05-04 15:40:00,6,Fremantle,Essendon,89,62,Home,2002
43,2002-05-04 19:10:00,6,Carlton,Western Bulldogs,68,96,Away,2002
44,2002-05-04 19:10:00,6,Brisbane Lions,Geelong,146,89,Home,2002
45,2002-05-05 13:10:00,6,Sydney,Melbourne,99,71,Home,2002
46,2002-05-05 14:10:00,6,Richmond,Adelaide,73,105,Away,2002
47,2002-05-05 14:40:00,6,Port Adelaide,West Coast,133,79,Home,2002
48,2002-05-10 19:45:00,7,Essendon,Carlton,87,62,Home,2002
49,2002-05-11 14:10:00,7,Hawthorn,Geelong,130,78,Home,2002
50,2002-05-11 15:40:00,7,West Coast,North Melbourne,139,90,Home,2002
51,2002-05-11 19:10:00,7,Richmond,Sydney,88,82,Home,2002
52,2002-05-11 19:40:00,7,Adelaide,Fremantle,118,89,Home,2002
53,2002-05-12 13:10:00,7,Brisbane Lions,Port Adelaide,129,72,Home,2002
54,2002-05-12 14:10:00,7,Western Bulldogs,Collingwood,63,73,Away,2002
55,2002-05-12 14:10:00,7,Melbourne,St Kilda,105,102,Home,2002
56,2002-05-17 19:45:00,8,Hawthorn,Carlton,89,80,Home,2002
57,2002-05-18 14:10:00,8,Richmond,West Coast,94,73,Home,2002
58,2002-05-18 14:40:00,8,Port Adelaide,Geelong,129,54,Home,2002
59,2002-05-18 19:10:00,8,Collingwood,Brisbane Lions,114,111,Home,2002
60,2002-05-18 19:40:00,8,Fremantle,Melbourne,94,89,Home,2002
61,2002-05-19 13:10:00,8,North Melbourne,Adelaide,110,93,Home,2002
62,2002-05-19 13:10:00,8,Western Bulldogs,Sydney,159,90,Home,2002
63,2002-05-19 14:10:00,8,Essendon,St Kilda,171,72,Home,2002
64,2002-05-24 20:40:00,9,Port Adelaide,Collingwood,91,86,Home,2002
65,2002-05-25 14:10:00,9,Geelong,Western Bulldogs,105,117,Away,2002
66,2002-05-25 14:10:00,9,Melbourne,North Melbourne,111,107,Home,2002
67,2002-05-25 19:10:00,9,Sydney,Essendon,83,85,Away,2002
68,2002-05-25 19:10:00,9,St Kilda,Richmond,72,63,Home,2002
69,2002-05-26 13:10:00,9,Brisbane Lions,Fremantle,109,79,Home,2002
70,2002-05-26 14:10:00,9,Carlton,Adelaide,75,131,Away,2002
71,2002-05-26 15:40:00,9,West Coast,Hawthorn,126,88,Home,2002
72,2002-05-31 19:45:00,10,North Melbourne,Essendon,92,84,Home,2002
73,2002-06-01 14:10:00,10,Richmond,Western Bulldogs,98,117,Away,2002
74,2002-06-01 14:10:00,10,Geelong,Melbourne,89,63,Home,2002
75,2002-06-01 19:10:00,10,Collingwood,Sydney,95,84,Home,2002
76,2002-06-01 19:40:00,10,Adelaide,Brisbane Lions,101,94,Home,2002
77,2002-06-02 13:10:00,10,Hawthorn,Port Adelaide,77,117,Away,2002
78,2002-06-02 14:10:00,10,St Kilda,West Coast,127,77,Home,2002
79,2002-06-02 15:40:00,10,Fremantle,Carlton,96,68,Home,2002
80,2002-06-07 18:45:00,11,North Melbourne,Richmond,95,84,Home,2002
81,2002-06-08 14:40:00,11,Adelaide,Hawthorn,102,58,Home,2002
82,2002-06-08 19:10:00,11,Essendon,Port Adelaide,49,108,Away,2002
83,2002-06-08 19:40:00,11,West Coast,Sydney,102,89,Home,2002
84,2002-06-09 13:10:00,11,Brisbane Lions,St Kilda,113,52,Home,2002
85,2002-06-09 14:10:00,11,Geelong,Carlton,100,96,Home,2002
86,2002-06-09 14:10:00,11,Western Bulldogs,Fremantle,145,80,Home,2002
87,2002-06-10 14:10:00,11,Melbourne,Collingwood,75,126,Away,2002
88,2002-06-14 19:45:00,12,Essendon,Hawthorn,72,65,Home,2002
89,2002-06-15 14:10:00,12,Carlton,West Coast,88,89,Away,2002
90,2002-06-15 19:10:00,12,Sydney,Geelong,99,101,Away,2002
91,2002-06-16 14:40:00,12,Fremantle,Collingwood,90,79,Home,2002
92,2002-06-21 19:45:00,12,Western Bulldogs,St Kilda,133,86,Home,2002
93,2002-06-22 14:10:00,12,Melbourne,Adelaide,98,73,Home,2002
94,2002-06-22 19:10:00,12,Brisbane Lions,North Melbourne,138,123,Home,2002
95,2002-06-23 13:10:00,12,Port Adelaide,Richmond,154,70,Home,2002
96,2002-06-28 19:45:00,13,Essendon,Melbourne,120,108,Home,2002
97,2002-06-29 14:10:00,13,Richmond,Geelong,54,96,Away,2002
98,2002-06-29 14:40:00,13,Port Adelaide,Western Bulldogs,161,115,Home,2002
99,2002-06-29 19:10:00,13,Brisbane Lions,Carlton,124,109,Home,2002
100,2002-06-29 19:10:00,13,Collingwood,North Melbourne,93,60,Home,2002
101,2002-06-30 13:10:00,13,Sydney,Fremantle,139,62,Home,2002
102,2002-06-30 14:10:00,13,St Kilda,Hawthorn,78,87,Away,2002
103,2002-06-30 15:40:00,13,West Coast,Adelaide,135,117,Home,2002
104,2002-07-05 19:45:00,14,Carlton,Richmond,86,85,Home,2002
105,2002-07-06 14:10:00,14,Geelong,West Coast,65,33,Home,2002
106,2002-07-06 14:10:00,14,Hawthorn,Sydney,74,64,Home,2002
107,2002-07-06 19:10:00,14,Western Bulldogs,Essendon,118,118,Draw,2002
108,2002-07-06 19:40:00,14,Fremantle,Port Adelaide,63,147,Away,2002
109,2002-07-07 13:10:00,14,Melbourne,Brisbane Lions,131,110,Home,2002
110,2002-07-07 14:10:00,14,St Kilda,North Melbourne,84,128,Away,2002
111,2002-07-07 15:10:00,14,Adelaide,Collingwood,116,138,Away,2002
112,2002-07-12 19:45:00,15,Hawthorn,Western Bulldogs,116,93,Home,2002
113,2002-07-13 13:40:00,15,North Melbourne,Fremantle,83,82,Home,2002
114,2002-07-13 14:10:00,15,Collingwood,Geelong,99,127,Away,2002
115,2002-07-13 19:10:00,15,Richmond,Brisbane Lions,55,118,Away,2002
116,2002-07-13 19:40:00,15,Adelaide,St Kilda,99,81,Home,2002
117,2002-07-14 13:10:00,15,Sydney,Port Adelaide,92,94,Away,2002
118,2002-07-14 14:10:00,15,Carlton,Melbourne,95,139,Away,2002
119,2002-07-14 15:40:00,15,West Coast,Essendon,90,63,Home,2002
120,2002-07-19 19:45:00,16,Collingwood,Richmond,89,49,Home,2002
121,2002-07-20 14:10:00,16,Melbourne,Hawthorn,67,93,Away,2002
122,2002-07-20 14:10:00,16,North Melbourne,Port Adelaide,99,70,Home,2002
123,2002-07-20 19:10:00,16,Essendon,Geelong,56,95,Away,2002
124,2002-07-20 19:40:00,16,Fremantle,West Coast,100,70,Home,2002
125,2002-07-21 13:10:00,16,Brisbane Lions,Sydney,117,79,Home,2002
126,2002-07-21 14:10:00,16,Carlton,St Kilda,97,140,Away,2002
127,2002-07-21 14:40:00,16,Adelaide,Western Bulldogs,138,95,Home,2002
128,2002-07-26 19:45:00,17,Richmond,Essendon,53,54,Away,2002
129,2002-07-27 14:10:00,17,Hawthorn,Brisbane Lions,68,124,Away,2002
130,2002-07-27 15:40:00,17,West Coast,Collingwood,114,56,Home,2002
131,2002-07-27 19:20:00,17,Sydney,Carlton,92,69,Home,2002
132,2002-07-27 19:40:00,17,Port Adelaide,Melbourne,116,112,Home,2002
133,2002-07-28 13:10:00,17,Geelong,Adelaide,90,93,Away,2002
134,2002-07-28 14:10:00,17,Western Bulldogs,North Melbourne,139,105,Home,2002
135,2002-07-28 14:10:00,17,St Kilda,Fremantle,118,79,Home,2002
136,2002-08-02 19:45:00,18,Collingwood,Carlton,141,33,Home,2002
137,2002-08-03 14:10:00,18,Geelong,North Melbourne,51,115,Away,2002
138,2002-08-03 15:40:00,18,Fremantle,Hawthorn,96,35,Home,2002
139,2002-08-03 19:10:00,18,Essendon,Brisbane Lions,71,108,Away,2002
140,2002-08-03 19:40:00,18,Port Adelaide,St Kilda,105,63,Home,2002
141,2002-08-04 13:10:00,18,Sydney,Adelaide,98,116,Away,2002
142,2002-08-04 14:10:00,18,Western Bulldogs,West Coast,142,91,Home,2002
143,2002-08-04 14:10:00,18,Melbourne,Richmond,94,99,Away,2002
144,2002-08-09 19:45:00,19,Hawthorn,Collingwood,105,97,Home,2002
145,2002-08-10 14:10:00,19,Carlton,Port Adelaide,45,54,Away,2002
146,2002-08-10 14:10:00,19,Richmond,Fremantle,122,72,Home,2002
147,2002-08-10 19:10:00,19,Brisbane Lions,Western Bulldogs,105,67,Home,2002
148,2002-08-10 19:10:00,19,North Melbourne,Sydney,97,144,Away,2002
149,2002-08-11 13:10:00,19,Adelaide,Essendon,124,76,Home,2002
150,2002-08-11 15:15:00,19,St Kilda,Geelong,101,102,Away,2002
151,2002-08-11 15:40:00,19,West Coast,Melbourne,100,106,Away,2002
152,2002-08-16 19:45:00,20,Richmond,Hawthorn,107,93,Home,2002
153,2002-08-17 14:10:00,20,North Melbourne,Carlton,114,95,Home,2002
154,2002-08-17 15:40:00,20,Fremantle,Geelong,117,72,Home,2002
155,2002-08-17 19:10:00,20,Essendon,Collingwood,126,71,Home,2002
156,2002-08-17 19:10:00,20,Brisbane Lions,West Coast,136,89,Home,2002
157,2002-08-18 13:10:00,20,Sydney,St Kilda,87,80,Home,2002
158,2002-08-18 14:10:00,20,Melbourne,Western Bulldogs,107,95,Home,2002
159,2002-08-18 14:40:00,20,Port Adelaide,Adelaide,84,76,Home,2002
160,2002-08-23 19:45:00,21,Hawthorn,North Melbourne,104,119,Away,2002
161,2002-08-24 14:10:00,21,Geelong,Brisbane Lions,55,110,Away,2002
162,2002-08-24 14:10:00,21,Melbourne,Sydney,77,145,Away,2002
163,2002-08-24 19:10:00,21,Western Bulldogs,Carlton,97,99,Away,2002
164,2002-08-24 19:40:00,21,West Coast,Port Adelaide,65,103,Away,2002
165,2002-08-25 13:10:00,21,Adelaide,Richmond,87,65,Home,2002
166,2002-08-25 14:10:00,21,Collingwood,St Kilda,77,66,Home,2002
167,2002-08-25 14:10:00,21,Essendon,Fremantle,93,72,Home,2002
168,2002-08-30 19:45:00,22,Geelong,Hawthorn,57,75,Away,2002
169,2002-08-31 14:10:00,22,Collingwood,Western Bulldogs,73,114,Away,2002
170,2002-08-31 14:40:00,22,Port Adelaide,Brisbane Lions,90,84,Home,2002
171,2002-08-31 19:10:00,22,St Kilda,Melbourne,117,135,Away,2002
172,2002-08-31 19:10:00,22,Sydney,Richmond,116,76,Home,2002
173,2002-09-01 13:10:00,22,North Melbourne,West Coast,126,143,Away,2002
174,2002-09-01 14:10:00,22,Carlton,Essendon,37,92,Away,2002
175,2002-09-01 15:40:00,22,Fremantle,Adelaide,80,120,Away,2002
176,2002-09-06 20:00:00,23,Port Adelaide,Collingwood,95,108,Away,2002
177,2002-09-07 14:30:00,24,Essendon,West Coast,111,78,Home,2002
178,2002-09-07 19:30:00,25,Brisbane Lions,Adelaide,115,44,Home,2002
179,2002-09-08 14:30:00,26,Melbourne,North Melbourne,122,84,Home,2002
180,2002-09-13 20:00:00,27,Port Adelaide,Essendon,83,59,Home,2002
181,2002-09-14 19:30:00,28,Melbourne,Adelaide,118,130,Away,2002
182,2002-09-21 14:30:00,29,Adelaide,Collingwood,63,91,Away,2002
183,2002-09-21 19:30:00,30,Brisbane Lions,Port Adelaide,138,82,Home,2002
184,2002-09-28 14:30:00,31,Brisbane Lions,Collingwood,75,66,Home,2002
0,2003-03-28 18:40:00,1,Collingwood,Richmond,94,66,Home,2003
1,2003-03-29 13:10:00,1,North Melbourne,St Kilda,96,70,Home,2003
2,2003-03-29 15:10:00,1,West Coast,Port Adelaide,122,74,Home,2003
3,2003-03-29 18:20:00,1,Sydney,Carlton,146,72,Home,2003
4,2003-03-29 19:10:00,1,Brisbane Lions,Essendon,104,61,Home,2003
5,2003-03-30 13:10:00,1,Adelaide,Fremantle,145,89,Home,2003
6,2003-03-30 14:10:00,1,Western Bulldogs,Geelong,130,91,Home,2003
7,2003-03-30 14:10:00,1,Melbourne,Hawthorn,106,100,Home,2003
8,2003-04-04 19:40:00,2,Carlton,Collingwood,91,107,Away,2003
9,2003-04-05 14:10:00,2,St Kilda,Adelaide,99,91,Home,2003
10,2003-04-05 14:10:00,2,Essendon,Melbourne,112,75,Home,2003
11,2003-04-05 19:40:00,2,Fremantle,Sydney,86,60,Home,2003
12,2003-04-05 19:40:00,2,Port Adelaide,Brisbane Lions,76,86,Away,2003
13,2003-04-06 13:10:00,2,Hawthorn,West Coast,91,89,Home,2003
14,2003-04-06 14:10:00,2,Richmond,Western Bulldogs,111,89,Home,2003
15,2003-04-06 14:10:00,2,Geelong,North Melbourne,71,94,Away,2003
16,2003-04-11 19:40:00,3,Essendon,Carlton,94,105,Away,2003
17,2003-04-12 14:10:00,3,Collingwood,Geelong,116,69,Home,2003
18,2003-04-12 15:40:00,3,West Coast,St Kilda,144,74,Home,2003
19,2003-04-12 19:10:00,3,North Melbourne,Brisbane Lions,109,109,Draw,2003
20,2003-04-12 19:40:00,3,Port Adelaide,Hawthorn,128,71,Home,2003
21,2003-04-13 13:10:00,3,Sydney,Adelaide,76,103,Away,2003
22,2003-04-13 14:10:00,3,Melbourne,Western Bulldogs,127,95,Home,2003
23,2003-04-13 14:10:00,3,Richmond,Fremantle,94,46,Home,2003
24,2003-04-17 19:40:00,4,Brisbane Lions,Collingwood,95,81,Home,2003
25,2003-04-19 14:10:00,4,Geelong,Melbourne,90,44,Home,2003
26,2003-04-19 19:10:00,4,Western Bulldogs,Essendon,110,129,Away,2003
27,2003-04-19 19:10:00,4,Hawthorn,Sydney,110,68,Home,2003
28,2003-04-20 13:10:00,4,Adelaide,West Coast,106,73,Home,2003
29,2003-04-20 14:10:00,4,Carlton,Port Adelaide,84,114,Away,2003
30,2003-04-20 15:40:00,4,Fremantle,North Melbourne,167,122,Home,2003
31,2003-04-21 14:10:00,4,St Kilda,Richmond,81,107,Away,2003
32,2003-04-25 14:45:00,5,Essendon,Collingwood,147,81,Home,2003
33,2003-04-25 18:45:00,5,Sydney,Melbourne,109,85,Home,2003
34,2003-04-26 14:10:00,5,Hawthorn,Richmond,95,115,Away,2003
35,2003-04-26 19:10:00,5,North Melbourne,Carlton,113,122,Away,2003
36,2003-04-26 19:40:00,5,Adelaide,Port Adelaide,66,78,Away,2003
37,2003-04-27 13:10:00,5,Brisbane Lions,Western Bulldogs,106,79,Home,2003
38,2003-04-27 14:10:00,5,St Kilda,Geelong,119,74,Home,2003
39,2003-04-27 15:40:00,5,Fremantle,West Coast,73,108,Away,2003
40,2003-05-02 19:40:00,6,North Melbourne,Adelaide,70,124,Away,2003
41,2003-05-03 14:10:00,6,Carlton,Hawthorn,63,74,Away,2003
42,2003-05-03 14:10:00,6,Melbourne,West Coast,94,127,Away,2003
43,2003-05-03 19:10:00,6,Collingwood,Sydney,89,109,Away,2003
44,2003-05-03 19:40:00,6,Port Adelaide,Richmond,84,57,Home,2003
45,2003-05-04 12:40:00,6,Geelong,Brisbane Lions,78,92,Away,2003
46,2003-05-04 14:10:00,6,Western Bulldogs,St Kilda,85,100,Away,2003
47,2003-05-04 15:20:00,6,Fremantle,Essendon,131,100,Home,2003
48,2003-05-09 19:40:00,7,Hawthorn,North Melbourne,89,117,Away,2003
49,2003-05-10 14:10:00,7,Richmond,Essendon,84,42,Home,2003
50,2003-05-10 15:40:00,7,West Coast,Geelong,113,97,Home,2003
51,2003-05-10 19:10:00,7,St Kilda,Carlton,113,101,Home,2003
52,2003-05-10 19:40:00,7,Adelaide,Collingwood,109,114,Away,2003
53,2003-05-11 13:10:00,7,Sydney,Brisbane Lions,98,79,Home,2003
54,2003-05-11 14:10:00,7,Western Bulldogs,Fremantle,72,155,Away,2003
55,2003-05-11 14:10:00,7,Melbourne,Port Adelaide,111,84,Home,2003
56,2003-05-16 19:40:00,8,Hawthorn,Essendon,53,106,Away,2003
57,2003-05-17 14:10:00,8,Collingwood,West Coast,103,119,Away,2003
58,2003-05-17 14:40:00,8,Port Adelaide,North Melbourne,103,49,Home,2003
59,2003-05-17 19:10:00,8,Brisbane Lions,Adelaide,107,89,Home,2003
60,2003-05-17 19:10:00,8,Richmond,Melbourne,112,103,Home,2003
61,2003-05-18 13:10:00,8,Sydney,Geelong,112,73,Home,2003
62,2003-05-18 14:10:00,8,Carlton,Western Bulldogs,107,100,Home,2003
63,2003-05-18 15:40:00,8,Fremantle,St Kilda,123,82,Home,2003
64,2003-05-23 19:40:00,9,Essendon,Port Adelaide,96,146,Away,2003
65,2003-05-24 14:10:00,9,Carlton,Brisbane Lions,76,153,Away,2003
66,2003-05-24 14:10:00,9,Melbourne,Fremantle,71,101,Away,2003
67,2003-05-24 19:10:00,9,Collingwood,St Kilda,149,84,Home,2003
68,2003-05-24 19:40:00,9,West Coast,Richmond,124,72,Home,2003
69,2003-05-25 12:30:00,9,North Melbourne,Sydney,84,59,Home,2003
70,2003-05-25 14:10:00,9,Geelong,Hawthorn,109,75,Home,2003
71,2003-05-25 15:10:00,9,Adelaide,Western Bulldogs,109,93,Home,2003
72,2003-05-30 20:10:00,10,Port Adelaide,Collingwood,98,73,Home,2003
73,2003-05-31 14:10:00,10,Western Bulldogs,North Melbourne,145,156,Away,2003
74,2003-05-31 15:40:00,10,Fremantle,Carlton,127,99,Home,2003
75,2003-05-31 19:10:00,10,Melbourne,Brisbane Lions,63,123,Away,2003
76,2003-05-31 19:10:00,10,Richmond,Sydney,72,104,Away,2003
77,2003-06-01 13:10:00,10,Geelong,Adelaide,59,76,Away,2003
78,2003-06-01 14:10:00,10,Essendon,West Coast,128,106,Home,2003
79,2003-06-01 14:10:00,10,St Kilda,Hawthorn,118,90,Home,2003
80,2003-06-06 19:40:00,11,North Melbourne,Richmond,92,89,Home,2003
81,2003-06-07 14:10:00,11,Hawthorn,Adelaide,75,70,Home,2003
82,2003-06-07 19:10:00,11,St Kilda,Brisbane Lions,90,85,Home,2003
83,2003-06-07 19:20:00,11,Sydney,Essendon,133,79,Home,2003
84,2003-06-08 13:10:00,11,Port Adelaide,Fremantle,112,63,Home,2003
85,2003-06-08 14:10:00,11,Geelong,Carlton,115,75,Home,2003
86,2003-06-08 15:40:00,11,West Coast,Western Bulldogs,124,124,Draw,2003
87,2003-06-09 14:10:00,11,Melbourne,Collingwood,77,133,Away,2003
88,2003-06-13 19:40:00,12,Essendon,North Melbourne,88,96,Away,2003
89,2003-06-14 13:10:00,12,St Kilda,Port Adelaide,57,99,Away,2003
90,2003-06-14 14:10:00,12,Richmond,Carlton,86,93,Away,2003
91,2003-06-14 19:10:00,12,Western Bulldogs,Sydney,63,127,Away,2003
92,2003-06-14 19:40:00,12,Fremantle,Geelong,88,72,Home,2003
93,2003-06-15 13:10:00,12,Brisbane Lions,West Coast,91,160,Away,2003
94,2003-06-15 14:10:00,12,Collingwood,Hawthorn,51,84,Away,2003
95,2003-06-15 14:40:00,12,Adelaide,Melbourne,138,65,Home,2003
96,2003-06-27 19:40:00,13,Essendon,Geelong,129,93,Home,2003
97,2003-06-28 14:10:00,13,Melbourne,St Kilda,136,94,Home,2003
98,2003-06-28 14:40:00,13,Port Adelaide,Sydney,99,60,Home,2003
99,2003-06-28 19:10:00,13,Western Bulldogs,Collingwood,85,128,Away,2003
100,2003-06-28 19:10:00,13,Brisbane Lions,Richmond,104,61,Home,2003
101,2003-06-29 13:10:00,13,Hawthorn,Fremantle,98,68,Home,2003
102,2003-06-29 14:10:00,13,Carlton,Adelaide,50,92,Away,2003
103,2003-06-29 15:40:00,13,West Coast,North Melbourne,76,67,Home,2003
104,2003-07-04 19:40:00,14,St Kilda,Essendon,51,119,Away,2003
105,2003-07-05 14:10:00,14,Hawthorn,Western Bulldogs,154,83,Home,2003
106,2003-07-05 15:40:00,14,Fremantle,Brisbane Lions,75,72,Home,2003
107,2003-07-05 19:10:00,14,North Melbourne,Collingwood,50,126,Away,2003
108,2003-07-05 19:40:00,14,Adelaide,Richmond,72,44,Home,2003
109,2003-07-06 13:10:00,14,Sydney,West Coast,92,84,Home,2003
110,2003-07-06 14:10:00,14,Carlton,Melbourne,90,97,Away,2003
111,2003-07-06 14:10:00,14,Geelong,Port Adelaide,70,69,Home,2003
112,2003-07-11 20:10:00,15,Adelaide,Essendon,90,49,Home,2003
113,2003-07-12 14:10:00,15,Collingwood,Fremantle,99,58,Home,2003
114,2003-07-12 14:10:00,15,Richmond,Geelong,97,101,Away,2003
115,2003-07-12 19:10:00,15,Sydney,St Kilda,112,61,Home,2003
116,2003-07-12 19:40:00,15,West Coast,Carlton,187,71,Home,2003
117,2003-07-13 13:10:00,15,Brisbane Lions,Hawthorn,93,81,Home,2003
118,2003-07-13 14:10:00,15,Western Bulldogs,Port Adelaide,93,108,Away,2003
119,2003-07-13 14:10:00,15,North Melbourne,Melbourne,101,94,Home,2003
120,2003-07-18 19:40:00,16,Richmond,Collingwood,62,131,Away,2003
121,2003-07-19 14:10:00,16,Carlton,Sydney,84,115,Away,2003
122,2003-07-19 14:10:00,16,Hawthorn,Melbourne,113,106,Home,2003
123,2003-07-19 19:10:00,16,Essendon,Brisbane Lions,94,86,Home,2003
124,2003-07-19 19:40:00,16,Port Adelaide,West Coast,114,50,Home,2003
125,2003-07-20 13:10:00,16,Geelong,Western Bulldogs,81,99,Away,2003
126,2003-07-20 14:10:00,16,St Kilda,North Melbourne,132,127,Home,2003
127,2003-07-20 15:40:00,16,Fremantle,Adelaide,91,90,Home,2003
128,2003-07-25 20:40:00,17,West Coast,Hawthorn,98,42,Home,2003
129,2003-07-26 13:40:00,17,North Melbourne,Geelong,104,86,Home,2003
130,2003-07-26 14:10:00,17,Melbourne,Essendon,71,88,Away,2003
131,2003-07-26 19:10:00,17,Western Bulldogs,Richmond,95,155,Away,2003
132,2003-07-26 19:10:00,17,Brisbane Lions,Port Adelaide,103,104,Away,2003
133,2003-07-27 13:10:00,17,Sydney,Fremantle,111,97,Home,2003
134,2003-07-27 14:10:00,17,Collingwood,Carlton,135,62,Home,2003
135,2003-07-27 14:40:00,17,Adelaide,St Kilda,143,86,Home,2003
136,2003-08-01 19:40:00,18,Western Bulldogs,Melbourne,101,80,Home,2003
137,2003-08-02 14:10:00,18,Carlton,Essendon,56,90,Away,2003
138,2003-08-02 15:40:00,18,Fremantle,Richmond,104,81,Home,2003
139,2003-08-02 19:10:00,18,Geelong,Collingwood,73,97,Away,2003
140,2003-08-02 19:10:00,18,Brisbane Lions,North Melbourne,137,83,Home,2003
141,2003-08-03 13:10:00,18,Adelaide,Sydney,97,93,Home,2003
